Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Rating,day_of_week,month,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_change,future_demand_7,stock_estime,reapprovisionnement,stock_threshold
A,Yangon,Normal,Female,Health and beauty,15.8,3,9.5,0,3,5.0,5.785714285714286,2.000000000000001,-0.6666666666666667,,824.0,0.0,38.0
B,Mandalay,Member,Female,Electronic accessories,34.49,5,9.0,0,3,3.857142857142857,4.857142857142857,2.115700942049823,-0.4444444444444444,,943.0,0.0,30.173551413074733
B,Mandalay,Member,Female,Food and beverages,84.63,10,9.0,1,1,6.571428571428571,5.785714285714286,3.1547394428670263,1.5,,931.0,0.0,50.73210916430054
B,Mandalay,Member,Male,Home and lifestyle,36.91,7,6.7,6,2,6.142857142857143,6.071428571428571,2.734262327610592,-0.30000000000000004,,897.0,0.0,47.10139349141589
B,Mandalay,Normal,Male,Electronic accessories,87.08,7,5.5,5,1,3.857142857142857,4.928571428571429,2.115700942049823,0.0,,950.0,0.0,30.173551413074733
A,Yangon,Normal,Male,Home and lifestyle,80.08,3,5.4,0,2,5.857142857142857,5.642857142857143,2.968084198523321,-0.4,,900.0,0.0,45.45212629778498
C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.2,3,2,3.2857142857142856,4.571428571428571,3.3022358947782435,-0.5,,878.0,0.0,27.953353842167367
B,Mandalay,Member,Male,Fashion accessories,49.92,2,7.0,2,3,3.2857142857142856,4.642857142857143,3.3022358947782435,0.0,,880.0,0.0,27.953353842167367
A,Yangon,Normal,Female,Food and beverages,74.66,4,8.5,0,3,6.0,5.571428571428571,3.214550253664319,-0.5,,935.0,0.0,46.82182538049648
B,Mandalay,Member,Male,Food and beverages,26.6,6,4.9,1,2,6.285714285714286,5.857142857142857,3.0937725468153885,0.5,,941.0,0.0,48.64065882022308
B,Mandalay,Normal,Female,Electronic accessories,25.45,1,5.1,6,3,3.7142857142857144,4.357142857142857,2.2886885410853246,-0.5,,951.0,0.0,29.43303281162799
B,Mandalay,Normal,Female,Food and beverages,67.77,1,6.5,0,2,5.857142857142857,5.714285714285714,3.6253078686998634,-0.75,,942.0,0.0,46.437961803049795
C,Naypyitaw,Member,Male,Food and beverages,59.59,4,9.8,5,1,5.142857142857143,5.785714285714286,3.3876526498728414,-0.5555555555555556,,946.0,0.0,41.081478974809265
A,Yangon,Normal,Male,Health and beauty,58.15,4,8.4,2,1,4.571428571428571,5.5,1.8126539343499342,-0.4285714285714286,,828.0,0.0,34.7189809015249
A,Yangon,Member,Female,Sports and travel,97.48,9,7.4,3,3,4.428571428571429,5.571428571428571,3.154739442867027,-0.09999999999999998,,910.0,0.0,35.73210916430054
C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,6.1,2,1,4.571428571428571,5.5,1.8126539343499342,0.0,,835.0,0.0,34.7189809015249
C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,6.0,2,1,3.857142857142857,4.571428571428571,2.478478796128217,0.16666666666666674,,958.0,0.0,30.717718194192326
B,Mandalay,Normal,Female,Fashion accessories,63.71,5,8.5,3,2,2.7142857142857144,4.428571428571429,2.36038737740832,-0.4444444444444444,,885.0,0.0,22.54058106611248
B,Mandalay,Normal,Female,Health and beauty,14.76,2,4.3,0,2,4.428571428571429,5.285714285714286,1.988059594776013,-0.33333333333333337,,837.0,0.0,33.98208939216402
B,Mandalay,Member,Male,Health and beauty,62.0,8,6.2,3,1,4.857142857142857,5.714285714285714,2.4102953780654803,0.6000000000000001,,845.0,0.0,37.61544306709822
C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,4.3,4,3,5.0,4.857142857142857,3.214550253664322,4.0,,968.0,0.0,39.821825380496485
B,Mandalay,Member,Male,Health and beauty,75.37,8,8.4,0,1,5.0,5.571428571428571,2.581988897471612,0.1428571428571428,,853.0,0.0,38.87298334620742
A,Yangon,Normal,Female,Food and beverages,56.56,5,4.5,4,3,4.571428571428571,5.428571428571429,2.93582145558064,-0.4444444444444444,,951.0,0.0,36.40373218337096
B,Mandalay,Normal,Female,Sports and travel,76.6,10,6.0,3,1,5.714285714285714,6.142857142857143,3.3523268393901025,9.0,,920.0,0.0,45.02849025908515
A,Yangon,Normal,Male,Electronic accessories,58.03,2,8.8,6,3,4.857142857142857,4.785714285714286,3.338091841585124,-0.33333333333333337,,970.0,0.0,39.00713776237769
B,Mandalay,Normal,Male,Fashion accessories,17.49,10,6.6,4,2,4.0,4.571428571428571,3.4641016151377504,9.0,,895.0,0.0,33.196152422706625
C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,5.9,0,2,4.714285714285714,4.571428571428571,3.4982989063393743,-0.5,,971.0,0.0,38.247448359509065
C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,6.2,1,1,4.714285714285714,5.285714285714286,2.927700218845601,-0.6666666666666667,,854.0,0.0,37.3915503282684
B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,4.4,5,3,6.857142857142857,5.928571428571429,3.023715784073821,2.3333333333333335,,910.0,0.0,52.53557367611073
A,Yangon,Member,Male,Food and beverages,31.84,1,7.7,5,2,4.428571428571429,5.071428571428571,3.101458950082627,-0.5,,952.0,0.0,35.65218842512394
A,Yangon,Normal,Male,Home and lifestyle,65.82,1,4.1,4,2,6.142857142857143,5.857142857142857,3.760699023168055,-0.8333333333333334,,911.0,0.0,48.64104853475208
A,Yangon,Member,Female,Fashion accessories,88.34,7,6.6,0,2,4.0,4.714285714285714,3.4641016151377504,0.0,,902.0,0.0,33.196152422706625
