Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,year,month,day,weekday,is_weekend,is_holiday,Total_Sales,Rolling_Mean_7
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,241.6,4.761904762,12.08,5.1,2019,3,3,6,1,0,241.6,464.7985714285714
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,2019,3,23,5,1,0,471.73,302.95142857142855
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27,Cash,440.64,4.761904762,22.032,8.0,2019,3,4,0,0,0,440.64,254.71142857142857
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,Cash,680.31,4.761904762,34.0155,8.0,2019,2,23,5,1,0,680.3100000000001,507.3342857142857
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,Cash,309.88,4.761904762,15.494,4.2,2019,3,17,6,1,0,309.88,423.17714285714277
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41,Credit card,186.36,4.761904762,9.318,8.5,2019,1,16,2,0,0,186.36,225.7657142857143
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12,Cash,200.92,4.761904762,10.046,9.0,2019,1,8,1,0,0,200.92,423.06142857142856
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38,Cash,17.75,4.761904762,0.8875,8.6,2019,1,14,0,0,0,17.75,120.89857142857143
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,621.8,4.761904762,31.09,6.0,2019,1,31,3,0,0,621.8,270.53428571428566
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,86.0,4.761904762,4.3,6.2,2019,3,15,4,0,0,86.0,108.27
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,Credit card,402.6,4.761904762,20.13,5.0,2019,2,24,6,1,0,402.59999999999997,405.9957142857143
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52,Credit card,324.85,4.761904762,16.2425,6.5,2019,2,8,4,0,0,324.85,258.8328571428571
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,95.15,4.761904762,4.7575,6.0,2019,3,22,4,0,0,95.15,337.42857142857144
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57,Cash,388.96,4.761904762,19.448,5.0,2019,1,24,3,0,0,388.96,300.39428571428573
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45,Ewallet,425.68,4.761904762,21.284,5.0,2019,3,14,3,0,0,425.68,276.53714285714284
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15,Cash,318.08,4.761904762,15.904,9.2,2019,1,23,2,0,0,318.08,283.37714285714287
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29,Ewallet,271.04,4.761904762,13.552,9.6,2019,1,19,5,1,0,271.04,288.3285714285714
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03,Credit card,384.64,4.761904762,19.232,8.4,2019,1,27,6,1,0,384.64,155.96142857142857
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,Credit card,235.8,4.761904762,11.79,6.0,2019,2,3,6,1,0,235.79999999999998,290.36285714285714
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,Ewallet,211.56,4.761904762,10.578,6.7,2019,3,25,0,0,0,211.56,317.3
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10,Credit card,95.36,4.761904762,4.768,4.1,2019,2,24,6,1,0,95.36,327.7028571428571
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15,Cash,10.17,4.761904762,0.5085,5.9,2019,2,7,3,0,0,10.17,242.25
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,Cash,206.13,4.761904762,10.3065,8.7,2019,3,4,0,0,0,206.13,177.5585714285714
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36,Credit card,420.56,4.761904762,21.028,4.5,2019,2,14,3,0,0,420.56,248.18142857142857
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15,Credit card,88.04,4.761904762,4.402,6.6,2019,1,29,1,0,0,88.04,201.84857142857143
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,648.99,4.761904762,32.4495,7.7,2019,1,28,0,0,0,648.99,244.35571428571433
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,123.84,4.761904762,6.192,8.5,2019,3,26,1,0,0,123.84,296.69428571428574
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,649.5,4.761904762,32.475,5.2,2019,3,24,6,1,0,649.5,375.57142857142856
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,742.2,4.761904762,37.11,4.3,2019,1,1,1,0,1,742.2,384.4128571428572
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43,Cash,84.48,4.761904762,4.224,7.6,2019,1,24,3,0,0,84.48,367.7785714285714
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37,Cash,250.28,4.761904762,12.514,9.5,2019,2,25,0,0,0,250.28,240.93857142857146
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,94.8,4.761904762,4.74,4.1,2019,1,9,2,0,0,94.8,180.4057142857143
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,91.3,4.761904762,4.565,9.2,2019,2,14,3,0,0,91.3,240.72714285714287
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,2019,3,12,1,0,0,285.10999999999996,358.63571428571424
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,52.38,4.761904762,2.619,5.8,2019,3,26,1,0,0,52.38,297.54714285714283
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,Ewallet,192.7,4.761904762,9.635,5.6,2019,1,9,2,0,0,192.7,317.31
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08,Credit card,267.78,4.761904762,13.389,5.1,2019,1,2,2,0,0,267.78000000000003,198.93714285714287
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,Cash,558.7,4.761904762,27.935,5.8,2019,1,15,1,0,0,558.6999999999999,390.0785714285715
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40,Ewallet,175.32,4.761904762,8.766,5.0,2019,1,1,1,0,1,175.32,197.35999999999999
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,155.82,4.761904762,7.791,7.9,2019,2,15,4,0,0,155.82,272.18
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,60.3,4.761904762,3.015,6.0,2019,2,28,3,0,0,60.3,385.09999999999997
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,78.94,4.761904762,3.947,5.0,2019,3,2,5,1,0,78.94,162.23000000000002
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15,Credit card,29.74,4.761904762,1.487,8.9,2019,2,13,2,0,0,29.74,184.32571428571427
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,Cash,21.32,4.761904762,1.066,5.9,2019,1,26,5,1,0,21.32,212.27714285714282
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,Credit card,281.34,4.761904762,14.067,5.9,2019,1,30,2,0,0,281.34000000000003,369.7257142857143
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08,Ewallet,73.26,4.761904762,3.663,9.7,2019,1,27,6,1,0,73.26,349.96857142857147
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,Credit card,22.38,4.761904762,1.119,8.6,2019,1,30,2,0,0,22.38,163.97428571428574
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,Cash,655.92,4.761904762,32.796,4.0,2019,1,8,1,0,0,655.92,270.54
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,594.6,4.761904762,29.73,4.2,2019,1,19,5,1,0,594.5999999999999,208.39142857142855
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,Cash,74.1,4.761904762,3.705,9.2,2019,1,25,4,0,0,74.1,173.53714285714287
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12,Ewallet,196.96,4.761904762,9.848,9.2,2019,2,19,1,0,0,196.96,183.9828571428571
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,Ewallet,372.33,4.761904762,18.6165,5.0,2019,1,14,0,0,0,372.33,291.38142857142856
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,527.9,4.761904762,26.395,10.0,2019,2,25,0,0,0,527.9,332.5971428571429
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,2019,1,23,2,0,0,479.75,347.63142857142856
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,Cash,328.59,4.761904762,16.4295,4.2,2019,2,16,5,1,0,328.59,223.44142857142856
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31,Cash,168.96,4.761904762,8.448,6.3,2019,1,1,1,0,1,168.96,275.92
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35,Cash,113.24,4.761904762,5.662,8.2,2019,3,7,3,0,0,113.24,324.51571428571424
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51,Cash,345.54,4.761904762,17.277,5.1,2019,2,15,4,0,0,345.54,342.04571428571427
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35,Cash,428.67,4.761904762,21.4335,5.0,2019,1,23,2,0,0,428.67,316.5442857142857
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,Ewallet,86.27,4.761904762,4.3135,7.0,2019,2,20,2,0,0,86.27,197.73999999999998
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06,Ewallet,25.52,4.761904762,1.276,7.8,2019,1,8,1,0,0,25.52,107.54
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55,Credit card,101.52,4.761904762,5.076,4.3,2019,3,17,6,1,0,101.52,203.54714285714286
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42,Cash,357.49,4.761904762,17.8745,7.0,2019,1,12,5,1,0,357.49,192.69571428571427
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30,Cash,238.77,4.761904762,11.9385,6.6,2019,1,8,1,0,0,238.77,260.67857142857144
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,2019,1,26,5,1,0,101.43,327.0885714285714
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48,Credit card,724.24,4.761904762,36.212,6.5,2019,3,15,4,0,0,724.24,198.4257142857143
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,Ewallet,125.64,4.761904762,6.282,4.9,2019,1,17,3,0,0,125.64,252.3242857142857
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09,Credit card,72.93,4.761904762,3.6465,4.3,2019,1,8,1,0,0,72.92999999999999,266.15142857142854
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35,Ewallet,258.36,4.761904762,12.918,9.3,2019,1,6,6,1,0,258.36,221.79142857142855
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33,Credit card,173.74,4.761904762,8.687,7.1,2019,2,16,5,1,0,173.74,252.25142857142856
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,Ewallet,56.5,4.761904762,2.825,9.6,2019,3,13,2,0,1,56.5,203.9842857142857
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51,Cash,214.3,4.761904762,10.715,6.2,2019,1,28,0,0,0,214.3,279.2242857142857
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26,Cash,534.36,4.761904762,26.718,9.9,2019,1,18,4,0,0,534.36,259.8742857142857
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,93.16,4.761904762,4.658,5.9,2019,3,19,1,0,0,93.16,161.73571428571424
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04,Ewallet,522.08,4.761904762,26.104,6.3,2019,3,15,4,0,0,522.08,222.69571428571427
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49,Cash,52.35,4.761904762,2.6175,4.0,2019,2,12,1,0,0,52.35,189.2028571428571
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,Cash,39.75,4.761904762,1.9875,6.1,2019,2,25,0,0,0,39.75,205.0885714285714
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,720.16,4.761904762,36.008,4.5,2019,3,21,3,0,0,720.16,299.3542857142857
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,96.8,4.761904762,4.84,8.6,2019,1,19,5,1,0,96.8,272.99142857142857
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25,Ewallet,332.1,4.761904762,16.605,6.0,2019,1,8,1,0,0,332.1,266.00857142857143
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51,Credit card,81.44,4.761904762,4.072,9.5,2019,3,30,5,1,0,81.44,197.79142857142855
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,Credit card,319.9,4.761904762,15.995,9.9,2019,2,20,2,0,0,319.9,280.5285714285714
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,Ewallet,206.52,4.761904762,10.326,7.5,2019,3,30,5,1,0,206.52,211.46857142857138
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,Cash,166.68,4.761904762,8.334,7.6,2019,3,19,1,0,0,166.68,285.57142857142856
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03,Cash,319.06,4.761904762,15.953,5.0,2019,1,13,6,1,0,319.06,314.83142857142855
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42,Ewallet,87.9,4.761904762,4.395,6.7,2019,2,5,1,0,0,87.9,204.4257142857143
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,Ewallet,734.7,4.761904762,36.735,9.5,2019,3,23,5,1,0,734.7,367.48285714285714
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,Ewallet,97.52,4.761904762,4.876,6.8,2019,3,13,2,0,1,97.52,126.77999999999999
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,769.2,4.761904762,38.46,5.6,2019,3,17,6,1,0,769.2,421.52
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,Cash,418.3,4.761904762,20.915,7.2,2019,2,21,3,0,0,418.29999999999995,276.32714285714286
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06,Cash,463.28,4.761904762,23.164,8.1,2019,2,7,3,0,0,463.28,358.2514285714286
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,462.45,4.761904762,23.1225,8.6,2019,3,2,5,1,0,462.45,182.25857142857143
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,141.9,4.761904762,7.095,9.4,2019,3,6,2,0,0,141.9,344.41285714285715
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,Credit card,302.7,4.761904762,15.135,8.9,2019,2,6,2,0,0,302.70000000000005,357.0414285714286
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,793.28,4.761904762,39.664,4.2,2019,1,28,0,0,0,793.28,376.61
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,425.18,4.761904762,21.259,5.0,2019,1,18,4,0,0,425.18,214.86142857142858
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,Cash,283.62,4.761904762,14.181,8.8,2019,2,5,1,0,0,283.62,220.80571428571426
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,599.2,4.761904762,29.96,5.3,2019,3,2,5,1,0,599.1999999999999,409.02
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17,Ewallet,315.36,4.761904762,15.768,4.6,2019,2,9,5,1,0,315.36,204.6185714285714
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00,Credit card,403.56,4.761904762,20.178,7.5,2019,1,14,0,0,0,403.56000000000006,409.0142857142857
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02,Ewallet,183.88,4.761904762,9.194,5.1,2019,2,9,5,1,0,183.88,221.55999999999997
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,Credit card,138.65,4.761904762,6.9325,4.2,2019,3,26,1,0,0,138.65,360.2914285714286
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35,Cash,80.71,4.761904762,4.0355,8.1,2019,1,28,0,0,0,80.71,205.73000000000002
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42,Ewallet,116.64,4.761904762,5.832,6.0,2019,2,14,3,0,0,116.64,327.59142857142854
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56,Cash,313.52,4.761904762,15.676,7.9,2019,3,24,6,1,0,313.52,254.02428571428567
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58,Credit card,846.1,4.761904762,42.305,8.8,2019,2,9,5,1,0,846.1,433.97285714285715
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,414.4,4.761904762,20.72,6.6,2019,3,24,6,1,0,414.4,475.22428571428566
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30,Ewallet,159.08,4.761904762,7.954,6.2,2019,3,27,2,0,0,159.08,203.6357142857143
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,Credit card,490.1,4.761904762,24.505,4.2,2019,1,27,6,1,0,490.09999999999997,309.5357142857142
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,Credit card,87.45,4.761904762,4.3725,7.3,2019,3,27,2,0,0,87.44999999999999,168.68571428571428
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43,Ewallet,224.52,4.761904762,11.226,8.6,2019,1,19,5,1,0,224.52,338.2085714285714
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09,Cash,744.96,4.761904762,37.248,6.8,2019,2,7,3,0,0,744.96,364.8885714285714
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00,Ewallet,410.72,4.761904762,20.536,7.6,2019,1,31,3,0,0,410.72,226.59428571428572
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,Cash,298.8,4.761904762,14.94,5.8,2019,2,25,0,0,0,298.79999999999995,187.56
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40,Cash,212.94,4.761904762,10.647,4.1,2019,2,2,5,1,0,212.94,354.8
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,Credit card,42.85,4.761904762,2.1425,9.3,2019,3,14,3,0,0,42.85,423.99571428571426
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04,Cash,378.68,4.761904762,18.934,6.8,2019,3,11,0,0,0,378.68,272.62
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,2019,2,22,4,0,0,206.91,381.1385714285713
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36,Ewallet,78.78,4.761904762,3.939,6.3,2019,3,2,5,1,0,78.78,261.09714285714284
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06,Credit card,322.11,4.761904762,16.1055,5.1,2019,3,10,6,1,0,322.11,352.5714285714285
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58,Cash,98.22,4.761904762,4.911,7.0,2019,2,8,4,0,0,98.22,337.0999999999999
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10,Credit card,25.46,4.761904762,1.273,5.2,2019,2,22,4,0,0,25.46,314.46857142857135
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31,Credit card,581.98,4.761904762,29.099,6.6,2019,1,10,3,0,0,581.98,403.67285714285714
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49,Ewallet,211.32,4.761904762,10.566,6.5,2019,3,14,3,0,0,211.32,396.95285714285717
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10,Ewallet,55.12,4.761904762,2.756,9.0,2019,1,10,3,0,0,55.12,202.78857142857143
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38,Credit card,88.31,4.761904762,4.4155,5.2,2019,2,15,4,0,0,88.31,333.23142857142864
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,Credit card,356.58,4.761904762,17.829,6.8,2019,1,13,6,1,0,356.58,466.40714285714284
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51,Credit card,794.25,4.761904762,39.7125,7.6,2019,2,15,4,0,0,794.25,295.9814285714286
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,Ewallet,50.62,4.761904762,2.531,7.2,2019,3,2,5,1,0,50.62,294.7628571428572
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,599.52,4.761904762,29.976,7.1,2019,3,24,6,1,0,599.52,355.32571428571424
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05,Credit card,166.7,4.761904762,8.335,9.5,2019,2,2,5,1,0,166.7,288.9557142857143
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,744.4,4.761904762,37.22,5.1,2019,2,27,2,0,0,744.4,281.3457142857143
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27,Ewallet,448.56,4.761904762,22.428,7.6,2019,1,20,6,1,0,448.56,417.16142857142853
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24,Ewallet,378.9,4.761904762,18.945,9.8,2019,1,3,3,0,0,378.9,339.44
